"","Year","Plot","Ring","CO2","N","SR","TotalBiomass","pSR","pH","ExpYear","l.year","l.SR","l.biomass","l.RR","Trt"
"3444",2009,340,6,"Camb","Nenrich",4,159.1,4,5.5,12,2.484906649788,1.38629436111989,5.06953293534374,1.38879124131848,"Nenrich.Camb"
"3445",2009,342,6,"Camb","Nenrich",1,88.1,1,5.1,12,2.484906649788,0,4.47847253294213,0.00995033085316809,"Nenrich.Camb"
"3446",2009,343,6,"Camb","Namb",1,163.3,1,5.5,12,2.484906649788,0,5.09558899997642,0.00995033085316809,"Namb.Camb"
"3447",2009,344,6,"Camb","Namb",16,536.5,6,6,12,2.484906649788,2.77258872223978,6.28506656207075,1.79342474854712,"Namb.Camb"
"3448",2009,345,6,"Camb","Namb",1,137.3,1,5.8,12,2.484906649788,0,4.92216831277393,0.00995033085316809,"Namb.Camb"
"3449",2009,346,6,"Camb","Namb",4,294.4,3,5.8,12,2.484906649788,1.38629436111989,5.68493938685472,1.10194007876078,"Namb.Camb"
"3450",2009,347,6,"Camb","Namb",1,109.5,1,5.7,12,2.484906649788,0,4.69592454925656,0.00995033085316809,"Namb.Camb"
"3451",2009,348,6,"Camb","Nenrich",4,557,3,5.4,12,2.484906649788,1.38629436111989,6.32256523992728,1.10194007876078,"Nenrich.Camb"
"3452",2009,349,6,"Camb","Nenrich",1,26.8,1,5.3,12,2.484906649788,0,3.28840188751681,0.00995033085316809,"Nenrich.Camb"
"3454",2009,350,6,"Camb","Nenrich",4,103.1,3,4.9,12,2.484906649788,1.38629436111989,4.63569939102291,1.10194007876078,"Nenrich.Camb"
"3455",2009,351,6,"Camb","Nenrich",4,407.5,3,5.5,12,2.484906649788,1.38629436111989,6.01004093268092,1.10194007876078,"Nenrich.Camb"
"3456",2009,352,6,"Camb","Nenrich",1,125.7,1,5.3,12,2.484906649788,0,4.8338981155962,0.00995033085316809,"Nenrich.Camb"
"3457",2009,353,6,"Camb","Nenrich",4,167.1,3,5.7,12,2.484906649788,1.38629436111989,5.11859243560135,1.10194007876078,"Nenrich.Camb"
"3458",2009,354,6,"Camb","Nenrich",16,455.6,6,6,12,2.484906649788,2.77258872223978,6.12161523157303,1.79342474854712,"Nenrich.Camb"
"3459",2009,355,6,"Camb","Namb",16,427.9,7,6.1,12,2.484906649788,2.77258872223978,6.05888952342277,1.9473377010465,"Namb.Camb"
"3460",2009,357,6,"Camb","Nenrich",9,399.9,7,6.1,12,2.484906649788,2.19722457733622,5.99121451585277,1.9473377010465,"Nenrich.Camb"
"3461",2009,358,6,"Camb","Namb",16,329.5,6,6,12,2.484906649788,2.77258872223978,5.79757635394256,1.79342474854712,"Namb.Camb"
"3462",2009,359,6,"Camb","Namb",4,173.9,3,5.9,12,2.484906649788,1.38629436111989,5.15848042136024,1.10194007876078,"Namb.Camb"
"3464",2009,361,6,"Camb","Namb",9,157.9,6,6,12,2.484906649788,2.19722457733622,5.0619619212616,1.79342474854712,"Namb.Camb"
"3465",2009,362,6,"Camb","Nenrich",1,71.4,1,5.6,12,2.484906649788,0,4.26829786934554,0.00995033085316809,"Nenrich.Camb"
"3466",2009,363,6,"Camb","Namb",4,428.4,3,5.6,12,2.484906649788,1.38629436111989,6.06005733857359,1.10194007876078,"Namb.Camb"
"3467",2009,364,6,"Camb","Namb",4,179.4,4,5.5,12,2.484906649788,1.38629436111989,5.1896179496247,1.38879124131848,"Namb.Camb"
"3468",2009,365,6,"Camb","Nenrich",4,219.2,4,5.4,12,2.484906649788,1.38629436111989,5.38998455507386,1.38879124131848,"Nenrich.Camb"
"3469",2009,366,6,"Camb","Nenrich",1,32.1,1,5.1,12,2.484906649788,0,3.46885603013597,0.00995033085316809,"Nenrich.Camb"
"3495",2009,62,2,"Camb","Namb",4,49.2,4,5.7,12,2.484906649788,1.38629436111989,3.89589362349826,1.38879124131848,"Namb.Camb"
"3496",2009,63,2,"Camb","Namb",4,25.2,3,5.6,12,2.484906649788,1.38629436111989,3.22684399451738,1.10194007876078,"Namb.Camb"
"3497",2009,64,2,"Camb","Nenrich",16,356.3,6,6,12,2.484906649788,2.77258872223978,5.87577307261179,1.79342474854712,"Nenrich.Camb"
"3498",2009,65,2,"Camb","Nenrich",9,264.9,4,6,12,2.484906649788,2.19722457733622,5.57935239627802,1.38879124131848,"Nenrich.Camb"
"3499",2009,67,2,"Camb","Namb",16,421.4,8,6.4,12,2.484906649788,2.77258872223978,6.04358250137009,2.08069076108027,"Namb.Camb"
"3500",2009,68,2,"Camb","Nenrich",1,131.4,1,5.4,12,2.484906649788,0,4.87824610605051,0.00995033085316809,"Nenrich.Camb"
"3501",2009,69,2,"Camb","Namb",16,410.2,8,5.9,12,2.484906649788,2.77258872223978,6.01664484563828,2.08069076108027,"Namb.Camb"
"3502",2009,70,2,"Camb","Namb",1,119.4,1,5.7,12,2.484906649788,0,4.7824792009585,0.698134722070984,"Namb.Camb"
"3503",2009,71,2,"Camb","Nenrich",1,53.4,1,5.5,12,2.484906649788,0,3.97781074596615,0.698134722070984,"Nenrich.Camb"
"3504",2009,72,2,"Camb","Nenrich",1,677.7,1,5,12,2.484906649788,0,6.51870471214207,0.00995033085316809,"Nenrich.Camb"
"3505",2009,74,2,"Camb","Nenrich",4,595.5,4,5.3,12,2.484906649788,1.38629436111989,6.38940138879535,1.38879124131848,"Nenrich.Camb"
"3506",2009,75,2,"Camb","Nenrich",4,296.8,5,5.4,12,2.484906649788,1.38629436111989,5.69305851129323,1.61143591509677,"Nenrich.Camb"
"3507",2009,76,2,"Camb","Nenrich",4,196.1,3,5.4,12,2.484906649788,1.38629436111989,5.2786247332023,1.10194007876078,"Nenrich.Camb"
"3509",2009,78,2,"Camb","Namb",4,713.1,3,5.8,12,2.484906649788,1.38629436111989,6.56962166303426,1.10194007876078,"Namb.Camb"
"3510",2009,79,2,"Camb","Nenrich",4,241.8,4,5.6,12,2.484906649788,1.38629436111989,5.48811093818069,1.38879124131848,"Nenrich.Camb"
"3512",2009,80,2,"Camb","Namb",4,80.6,4,5.6,12,2.484906649788,1.38629436111989,4.38949864951258,1.38879124131848,"Namb.Camb"
"3513",2009,81,2,"Camb","Nenrich",1,68.3,1,5.6,12,2.484906649788,0,4.22390976657674,0.00995033085316809,"Nenrich.Camb"
"3514",2009,82,2,"Camb","Namb",4,98.7,3,5.8,12,2.484906649788,1.38629436111989,4.59208494643944,1.10194007876078,"Namb.Camb"
"3515",2009,83,2,"Camb","Namb",9,244.1,5,5.9,12,2.484906649788,2.19722457733622,5.49757797739891,1.61143591509677,"Namb.Camb"
"3516",2009,85,2,"Camb","Nenrich",4,129.9,2,5.8,12,2.484906649788,1.38629436111989,4.86676492367655,0.698134722070984,"Nenrich.Camb"
"3517",2009,86,2,"Camb","Nenrich",4,121.4,1,5.7,12,2.484906649788,1.38629436111989,4.7990908786254,0.00995033085316809,"Nenrich.Camb"
"3518",2009,88,2,"Camb","Nenrich",4,174,3,5.7,12,2.484906649788,1.38629436111989,5.15905529921453,1.10194007876078,"Nenrich.Camb"
"3519",2009,89,2,"Camb","Namb",4,810.6,2,5,12,2.484906649788,1.38629436111989,6.69777471419421,0.698134722070984,"Namb.Camb"
"3521",2009,90,2,"Camb","Namb",1,106.9,1,5.5,12,2.484906649788,0,4.671893818031,0.00995033085316809,"Namb.Camb"
"3522",2009,91,2,"Camb","Nenrich",4,142.7,4,5.8,12,2.484906649788,1.38629436111989,4.96074452448279,1.38879124131848,"Nenrich.Camb"
"3523",2009,93,2,"Camb","Namb",4,449.1,3,5.3,12,2.484906649788,1.38629436111989,6.10724558009369,1.10194007876078,"Namb.Camb"
"3524",2009,94,2,"Camb","Nenrich",1,130.1,1,4.7,12,2.484906649788,0,4.86830338551846,0.00995033085316809,"Nenrich.Camb"
"3525",2009,95,2,"Camb","Nenrich",4,142.1,4,5.5,12,2.484906649788,1.38629436111989,4.95653103510305,1.38879124131848,"Nenrich.Camb"
"3526",2009,96,2,"Camb","Nenrich",1,242.4,1,5.3,12,2.484906649788,0,5.49058925419516,0.00995033085316809,"Nenrich.Camb"
"3527",2009,97,2,"Camb","Nenrich",9,145.1,6,5.5,12,2.484906649788,2.19722457733622,4.97742315989014,1.79342474854712,"Nenrich.Camb"
"3528",2009,98,2,"Camb","Nenrich",4,167.4,3,5.6,12,2.484906649788,1.38629436111989,5.12038615805537,1.10194007876078,"Nenrich.Camb"
"3529",2009,99,2,"Camb","Nenrich",1,107.5,1,5.7,12,2.484906649788,0,4.67749084756772,1.10194007876078,"Nenrich.Camb"
"3532",2010,100,2,"Camb","Namb",1,48.7,1,5.8,13,2.56494935746154,0,3.88567903008854,0.00995033085316809,"Namb.Camb"
"3533",2010,101,2,"Camb","Nenrich",1,405.8,1,5.6,13,2.56494935746154,0,6.00586042739171,0.00995033085316809,"Nenrich.Camb"
"3534",2010,102,2,"Camb","Namb",1,939.5,1,5.1,13,2.56494935746154,0,6.84534781885352,0.00995033085316809,"Namb.Camb"
"3535",2010,103,2,"Camb","Nenrich",1,149.01,1,5.5,13,2.56494935746154,0,5.00401341778737,0.00995033085316809,"Nenrich.Camb"
"3536",2010,104,2,"Camb","Namb",16,1045.63,6,6.1,13,2.56494935746154,2.77258872223978,6.95237485355871,1.79342474854712,"Namb.Camb"
"3537",2010,105,2,"Camb","Namb",4,96.57,3,5.3,13,2.56494935746154,1.38629436111989,4.57026813397883,1.10194007876078,"Namb.Camb"
"3538",2010,106,2,"Camb","Namb",9,324.19,5,6.1,13,2.56494935746154,2.19722457733622,5.78132976366854,1.61143591509677,"Namb.Camb"
"3539",2010,107,2,"Camb","Namb",16,436.97,8,6.1,13,2.56494935746154,2.77258872223978,6.0798645428535,2.08069076108027,"Namb.Camb"
"3540",2010,108,2,"Camb","Nenrich",16,307.81,6,6.3,13,2.56494935746154,2.77258872223978,5.72948270950601,1.79342474854712,"Nenrich.Camb"
"3541",2010,109,2,"Camb","Namb",1,125,1,5.5,13,2.56494935746154,0,4.8283137373023,0.00995033085316809,"Namb.Camb"
"3542",2010,110,2,"Camb","Nenrich",16,377.37,5,5.8,13,2.56494935746154,2.77258872223978,5.93322613851889,1.61143591509677,"Nenrich.Camb"
"3543",2010,111,2,"Camb","Namb",1,185.4,1,5.4,13,2.56494935746154,0,5.22251565313175,0.00995033085316809,"Namb.Camb"
"3544",2010,112,2,"Camb","Nenrich",1,328.75,1,5.4,13,2.56494935746154,0,5.79529758349197,0.00995033085316809,"Nenrich.Camb"
"3545",2010,113,2,"Camb","Nenrich",1,145.94,1,5.1,13,2.56494935746154,0,4.98319557833747,0.00995033085316809,"Nenrich.Camb"
"3546",2010,114,2,"Camb","Nenrich",4,402.92,4,5.4,13,2.56494935746154,1.38629436111989,5.99873803107448,1.38879124131848,"Nenrich.Camb"
"3547",2010,115,2,"Camb","Namb",1,97.81,1,5.7,13,2.56494935746154,0,4.5830268213024,0.00995033085316809,"Namb.Camb"
"3548",2010,116,2,"Camb","Namb",1,9.76,1,5.3,13,2.56494935746154,0,2.278292400425,0.00995033085316809,"Namb.Camb"
"3549",2010,118,2,"Camb","Nenrich",16,474.22,7,5.8,13,2.56494935746154,2.77258872223978,6.16167134903883,1.9473377010465,"Nenrich.Camb"
"3551",2010,120,2,"Camb","Namb",4,291.79,4,5.7,13,2.56494935746154,1.38629436111989,5.67603436545348,1.38879124131848,"Namb.Camb"
"3552",2010,121,2,"Camb","Namb",4,206.37,3,5.6,13,2.56494935746154,1.38629436111989,5.32967067420603,1.10194007876078,"Namb.Camb"
"3553",2010,122,2,"Camb","Namb",1,59.78,1,5.4,13,2.56494935746154,0,4.09067115685579,0.00995033085316809,"Namb.Camb"
"3613",2010,184,4,"Camb","Namb",16,451.78,7,6.1,13,2.56494935746154,2.77258872223978,6.11319533567913,1.9473377010465,"Namb.Camb"
"3614",2010,187,4,"Camb","Namb",9,443.9,5,5.5,13,2.56494935746154,2.19722457733622,6.09559931183999,1.61143591509677,"Namb.Camb"
"3615",2010,188,4,"Camb","Namb",16,466.3,9,6.4,13,2.56494935746154,2.77258872223978,6.14482920381428,2.19833507162025,"Namb.Camb"
"3616",2010,189,4,"Camb","Namb",4,400.53,2,6.6,13,2.56494935746154,1.38629436111989,5.99278867007011,0.698134722070984,"Namb.Camb"
"3618",2010,190,4,"Camb","Namb",1,199.7,1,5.7,13,2.56494935746154,0,5.29681624042177,0.00995033085316809,"Namb.Camb"
"3619",2010,191,4,"Camb","Namb",4,417.39,2,5.1,13,2.56494935746154,1.38629436111989,6.03402103652189,0.698134722070984,"Namb.Camb"
"3620",2010,192,4,"Camb","Namb",1,10.67,1,4.6,13,2.56494935746154,0,2.36743606531366,0.00995033085316809,"Namb.Camb"
"3621",2010,193,4,"Camb","Nenrich",4,302,2,5.1,13,2.56494935746154,1.38629436111989,5.71042701737487,0.698134722070984,"Nenrich.Camb"
"3622",2010,194,4,"Camb","Nenrich",9,234.4,5,6.1,13,2.56494935746154,2.19722457733622,5.45702905770286,1.61143591509677,"Nenrich.Camb"
"3624",2010,196,4,"Camb","Nenrich",1,130.1,1,5.7,13,2.56494935746154,0,4.86830338551846,0.00995033085316809,"Nenrich.Camb"
"3625",2010,197,4,"Camb","Nenrich",4,343.1,2,5.4,13,2.56494935746154,1.38629436111989,5.8380219498644,0.698134722070984,"Nenrich.Camb"
"3626",2010,198,4,"Camb","Namb",4,334.3,4,5.4,13,2.56494935746154,1.38629436111989,5.81203879342605,1.38879124131848,"Namb.Camb"
"3627",2010,199,4,"Camb","Namb",1,159.2,1,5.6,13,2.56494935746154,0,5.07016127341028,0.00995033085316809,"Namb.Camb"
"3630",2010,200,4,"Camb","Namb",4,608.6,4,5.2,13,2.56494935746154,1.38629436111989,6.41116123746287,1.38879124131848,"Namb.Camb"
"3631",2010,201,4,"Camb","Namb",16,278.9,7,6,13,2.56494935746154,2.77258872223978,5.63085329463344,1.9473377010465,"Namb.Camb"
"3632",2010,202,4,"Camb","Namb",1,65.2,1,5.2,13,2.56494935746154,0,4.17745946893261,0.00995033085316809,"Namb.Camb"
"3633",2010,203,4,"Camb","Nenrich",4,297.81,2,5.3,13,2.56494935746154,1.38629436111989,5.69645569926974,0.698134722070984,"Nenrich.Camb"
"3634",2010,204,4,"Camb","Nenrich",1,243.41,1,5.3,13,2.56494935746154,0,5.49474726434382,0.00995033085316809,"Nenrich.Camb"
"3635",2010,205,4,"Camb","Nenrich",16,461,5,6.4,13,2.56494935746154,2.77258872223978,6.13339804299665,1.61143591509677,"Nenrich.Camb"
"3636",2010,206,4,"Camb","Nenrich",4,196,1,5.9,13,2.56494935746154,1.38629436111989,5.27811465923052,0.00995033085316809,"Nenrich.Camb"
"3637",2010,207,4,"Camb","Nenrich",4,267.18,2,5.2,13,2.56494935746154,1.38629436111989,5.58792258856167,0.698134722070984,"Nenrich.Camb"
"3638",2010,208,4,"Camb","Nenrich",1,270.3,1,4.5,13,2.56494935746154,0,5.5995324532824,0.00995033085316809,"Nenrich.Camb"
"3639",2010,209,4,"Camb","Namb",1,707.1,1,4.7,13,2.56494935746154,0,6.5611720986102,0.00995033085316809,"Namb.Camb"
"3641",2010,210,4,"Camb","Nenrich",1,107.3,1,5,13,2.56494935746154,0,4.67562864963665,0.00995033085316809,"Nenrich.Camb"
"3642",2010,211,4,"Camb","Namb",4,136.67,3,5.3,13,2.56494935746154,1.38629436111989,4.91756926097671,1.10194007876078,"Namb.Camb"
"3643",2010,212,4,"Camb","Nenrich",1,56.3,1,5.2,13,2.56494935746154,0,4.03069453514564,0.00995033085316809,"Nenrich.Camb"
"3644",2010,213,4,"Camb","Nenrich",16,821.83,6,5.9,13,2.56494935746154,2.77258872223978,6.71153356101543,1.79342474854712,"Nenrich.Camb"
"3645",2010,214,4,"Camb","Nenrich",4,417.5,3,6.1,13,2.56494935746154,1.38629436111989,6.03428454429091,1.10194007876078,"Nenrich.Camb"
"3646",2010,215,4,"Camb","Nenrich",4,139.3,2,5.8,13,2.56494935746154,1.38629436111989,4.93662988078576,0.698134722070984,"Nenrich.Camb"
"3647",2010,216,4,"Camb","Namb",4,308.6,4,6.4,13,2.56494935746154,1.38629436111989,5.73204593992906,1.38879124131848,"Namb.Camb"
"3648",2010,218,4,"Camb","Nenrich",4,296,2,5.2,13,2.56494935746154,1.38629436111989,5.69035945432406,0.698134722070984,"Nenrich.Camb"
"3649",2010,219,4,"Camb","Nenrich",1,257.7,1,5,13,2.56494935746154,0,5.55179611765832,0.00995033085316809,"Nenrich.Camb"
"3651",2010,220,4,"Camb","Namb",4,292.32,3,8,13,2.56494935746154,1.38629436111989,5.6778490926297,1.10194007876078,"Namb.Camb"
"3652",2010,221,4,"Camb","Namb",4,141.2,3,5.7,13,2.56494935746154,1.38629436111989,4.95017732505914,1.10194007876078,"Namb.Camb"
"3653",2010,222,4,"Camb","Namb",16,370.76,7,6.1,13,2.56494935746154,2.77258872223978,5.91555495300763,1.9473377010465,"Namb.Camb"
"3654",2010,223,4,"Camb","Namb",1,74.04,1,5.6,13,2.56494935746154,0,4.3046054877053,0.00995033085316809,"Namb.Camb"
"3655",2010,225,4,"Camb","Nenrich",1,141,1,5.1,13,2.56494935746154,0,4.94875989037817,0.00995033085316809,"Nenrich.Camb"
"3656",2010,227,4,"Camb","Namb",1,64.9,1,5.4,13,2.56494935746154,0,4.17284762371004,0.00995033085316809,"Namb.Camb"
"3660",2010,231,4,"Camb","Namb",1,173.3,1,5.5,13,2.56494935746154,0,5.15502419672156,0.00995033085316809,"Namb.Camb"
"3661",2010,232,4,"Camb","Nenrich",9,239.16,5,5.7,13,2.56494935746154,2.19722457733622,5.4771327840127,1.61143591509677,"Nenrich.Camb"
"3662",2010,233,4,"Camb","Namb",9,196.7,5,6.3,13,2.56494935746154,2.19722457733622,5.28167972539501,1.61143591509677,"Namb.Camb"
"3663",2010,234,4,"Camb","Nenrich",16,507.1,6,5.7,13,2.56494935746154,2.77258872223978,6.22870822280097,1.79342474854712,"Nenrich.Camb"
"3664",2010,235,4,"Camb","Namb",1,201.6,1,5.5,13,2.56494935746154,0,5.30628553619721,0.00995033085316809,"Namb.Camb"
"3665",2010,236,4,"Camb","Nenrich",16,471.85,6,5.8,13,2.56494935746154,2.77258872223978,6.15666113846734,1.79342474854712,"Nenrich.Camb"
"3667",2010,238,4,"Camb","Nenrich",4,393.64,3,5.1,13,2.56494935746154,1.38629436111989,5.97543678603078,1.10194007876078,"Nenrich.Camb"
"3668",2010,239,4,"Camb","Namb",4,276.11,4,5.8,13,2.56494935746154,1.38629436111989,5.62079933704154,1.38879124131848,"Namb.Camb"
"3670",2010,240,4,"Camb","Nenrich",4,471.23,4,5.2,13,2.56494935746154,1.38629436111989,6.1553462975433,1.38879124131848,"Nenrich.Camb"
"3671",2010,241,4,"Camb","Nenrich",1,89.39,1,4.7,13,2.56494935746154,0,4.49300881909976,0.00995033085316809,"Nenrich.Camb"
"3672",2010,242,4,"Camb","Namb",4,265.38,3,5.9,13,2.56494935746154,1.38629436111989,5.58116276110829,1.10194007876078,"Namb.Camb"
"3673",2010,244,4,"Camb","Namb",4,84.6,4,5.5,13,2.56494935746154,1.38629436111989,4.43793426661218,1.38879124131848,"Namb.Camb"
"3733",2010,306,6,"Camb","Namb",16,459.3,5,6.9,13,2.56494935746154,2.77258872223978,6.12970359133175,1.61143591509677,"Namb.Camb"
"3734",2010,307,6,"Camb","Nenrich",16,430.87,6,5.8,13,2.56494935746154,2.77258872223978,6.06580642047611,1.79342474854712,"Nenrich.Camb"
"3735",2010,309,6,"Camb","Namb",4,248.1,4,5.8,13,2.56494935746154,1.38629436111989,5.51383189069776,1.38879124131848,"Namb.Camb"
"3737",2010,310,6,"Camb","Nenrich",1,72.4,1,4.9,13,2.56494935746154,0,4.28220629939167,0.00995033085316809,"Nenrich.Camb"
"3738",2010,311,6,"Camb","Nenrich",16,429.6,5,6.5,13,2.56494935746154,2.77258872223978,6.06285454319466,1.61143591509677,"Nenrich.Camb"
"3739",2010,312,6,"Camb","Namb",9,525.7,3,6.8,13,2.56494935746154,2.19722457733622,6.2647307078254,1.10194007876078,"Namb.Camb"
"3740",2010,313,6,"Camb","Namb",4,742.8,3,5.2,13,2.56494935746154,1.38629436111989,6.61042682947855,1.10194007876078,"Namb.Camb"
"3741",2010,314,6,"Camb","Namb",1,824.5,1,6.1,13,2.56494935746154,0,6.71477714199965,0.00995033085316809,"Namb.Camb"
"3742",2010,315,6,"Camb","Namb",4,168.5,3,5.5,13,2.56494935746154,1.38629436111989,5.12693574979242,1.10194007876078,"Namb.Camb"
"3743",2010,316,6,"Camb","Nenrich",1,628.6,1,4.8,13,2.56494935746154,0,6.44349512436347,0.00995033085316809,"Nenrich.Camb"
"3744",2010,317,6,"Camb","Nenrich",4,465.1,2,5.3,13,2.56494935746154,1.38629436111989,6.14225243623005,0.698134722070984,"Nenrich.Camb"
"3745",2010,318,6,"Camb","Nenrich",1,196.5,1,4.8,13,2.56494935746154,0,5.28066243130932,0.00995033085316809,"Nenrich.Camb"
"3746",2010,319,6,"Camb","Nenrich",4,357.8,2,6.8,13,2.56494935746154,1.38629436111989,5.87997417107462,0.698134722070984,"Nenrich.Camb"
"3748",2010,321,6,"Camb","Nenrich",16,259.2,6,6.5,13,2.56494935746154,2.77258872223978,5.55759996447812,1.79342474854712,"Nenrich.Camb"
"3749",2010,322,6,"Camb","Namb",1,213.5,1,5.1,13,2.56494935746154,0,5.36363683266868,0.00995033085316809,"Namb.Camb"
"3750",2010,323,6,"Camb","Namb",1,62.2,1,5.7,13,2.56494935746154,0,4.13035499974513,0.00995033085316809,"Namb.Camb"
"3751",2010,325,6,"Camb","Namb",4,481.9,4,6.1,13,2.56494935746154,1.38629436111989,6.17773662364629,1.38879124131848,"Namb.Camb"
"3752",2010,326,6,"Camb","Nenrich",4,185.9,2,5.9,13,2.56494935746154,1.38629436111989,5.2252088947274,0.698134722070984,"Nenrich.Camb"
"3754",2010,328,6,"Camb","Nenrich",4,394.1,4,6.6,13,2.56494935746154,1.38629436111989,5.97660468420096,1.38879124131848,"Nenrich.Camb"
"3755",2010,329,6,"Camb","Namb",1,53.6,1,5.3,13,2.56494935746154,0,3.98154906807676,0.00995033085316809,"Namb.Camb"
"3757",2010,330,6,"Camb","Namb",1,498.2,1,4.8,13,2.56494935746154,0,6.21100160282808,0.00995033085316809,"Namb.Camb"
"3758",2010,331,6,"Camb","Namb",1,124.4,1,5.2,13,2.56494935746154,0,4.82350218030508,0.00995033085316809,"Namb.Camb"
"3759",2010,332,6,"Camb","Namb",4,225.1,3,5.4,13,2.56494935746154,1.38629436111989,5.41654474791269,1.10194007876078,"Namb.Camb"
"3760",2010,333,6,"Camb","Nenrich",1,167.8,1,5.5,13,2.56494935746154,0,5.12277279403311,0.00995033085316809,"Nenrich.Camb"
"3761",2010,334,6,"Camb","Namb",4,105.9,3,6.1,13,2.56494935746154,1.38629436111989,4.66249525260736,1.10194007876078,"Namb.Camb"
"3762",2010,335,6,"Camb","Nenrich",9,1198.5,7,6.9,13,2.56494935746154,2.19722457733622,7.08882605387444,1.9473377010465,"Nenrich.Camb"
"3763",2010,336,6,"Camb","Namb",1,5.2,1,5.4,13,2.56494935746154,0,1.64865862558738,0.00995033085316809,"Namb.Camb"
"3764",2010,337,6,"Camb","Namb",4,128.9,4,5.3,13,2.56494935746154,1.38629436111989,4.85903690994514,1.38879124131848,"Namb.Camb"
"3765",2010,338,6,"Camb","Nenrich",1,598,1,5.7,13,2.56494935746154,0,6.39359075395063,0.00995033085316809,"Nenrich.Camb"
"3766",2010,339,6,"Camb","Namb",1,78.8,1,5.8,13,2.56494935746154,0,4.36691299686383,0.00995033085316809,"Namb.Camb"
"3767",2010,340,6,"Camb","Nenrich",4,172,3,5.4,13,2.56494935746154,1.38629436111989,5.14749447681345,1.10194007876078,"Nenrich.Camb"
"3768",2010,342,6,"Camb","Nenrich",1,42.8,1,4.9,13,2.56494935746154,0,3.75653810258775,0.00995033085316809,"Nenrich.Camb"
"3769",2010,343,6,"Camb","Namb",1,265.9,1,5.8,13,2.56494935746154,0,5.58312029824897,0.00995033085316809,"Namb.Camb"
"3770",2010,344,6,"Camb","Namb",16,195.6,7,6.6,13,2.56494935746154,2.77258872223978,5.27607175760072,1.9473377010465,"Namb.Camb"
"3771",2010,345,6,"Camb","Namb",1,147.5,1,5.7,13,2.56494935746154,0,4.99382817577987,0.00995033085316809,"Namb.Camb"
"3772",2010,346,6,"Camb","Namb",4,224.6,2,6,13,2.56494935746154,1.38629436111989,5.41432104230434,0.698134722070984,"Namb.Camb"
"3773",2010,347,6,"Camb","Namb",1,65.4,1,4.9,13,2.56494935746154,0,4.18052225846315,0.00995033085316809,"Namb.Camb"
"3774",2010,348,6,"Camb","Nenrich",4,407.4,1,5.4,13,2.56494935746154,1.38629436111989,6.00979550379271,0.00995033085316809,"Nenrich.Camb"
"3775",2010,349,6,"Camb","Nenrich",1,215,1,5,13,2.56494935746154,0,5.37063802812766,0.00995033085316809,"Nenrich.Camb"
"3777",2010,350,6,"Camb","Nenrich",4,235.3,3,4.6,13,2.56494935746154,1.38629436111989,5.46086129573332,1.10194007876078,"Nenrich.Camb"
"3778",2010,351,6,"Camb","Nenrich",4,147.5,3,5.6,13,2.56494935746154,1.38629436111989,4.99382817577987,1.10194007876078,"Nenrich.Camb"
"3779",2010,352,6,"Camb","Nenrich",1,207.8,1,5,13,2.56494935746154,0,5.33657607866513,0.00995033085316809,"Nenrich.Camb"
"3780",2010,353,6,"Camb","Nenrich",4,461.4,3,5.2,13,2.56494935746154,1.38629436111989,6.13426534573965,1.10194007876078,"Nenrich.Camb"
"3781",2010,354,6,"Camb","Nenrich",16,759.8,6,6.6,13,2.56494935746154,2.77258872223978,6.63305524075353,1.79342474854712,"Nenrich.Camb"
"3782",2010,355,6,"Camb","Namb",16,581.7,6,7.1,13,2.56494935746154,2.77258872223978,6.36595485091672,1.79342474854712,"Namb.Camb"
"3783",2010,357,6,"Camb","Nenrich",9,78.4,4,6.1,13,2.56494935746154,2.19722457733622,4.36182392735636,1.38879124131848,"Nenrich.Camb"
